ClassName,Name,Description,DefaultValue,Required
io.swagger.codegen.languages.PhpClientCodegen,composerProjectName,The project name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. petstore-client. IMPORTANT NOTE (2016/03): composerProjectName will be deprecated and replaced by gitRepoId in the next swagger-codegen release,,
io.swagger.codegen.languages.PhpClientCodegen,gitRepoId,"Git repo ID, e.g. swagger-codegen.",,
io.swagger.codegen.languages.PhpClientCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
io.swagger.codegen.languages.PhpClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.PowerShellClientCodegen,packageName,Client package name (e.g. io.swagger.client).,,
io.swagger.codegen.languages.PowerShellClientCodegen,packageGuid,GUID for PowerShell module (e.g. a27b908d-2a20-467f-bc32-af6f3a654ac5). A random GUID will be generated by default.,,
io.swagger.codegen.languages.PowerShellClientCodegen,csharpClientPath,"Path to the C# API client generated by Swagger Codegen, e.g. $ScriptDir\..\csharp\SwaggerClient where $ScriptDir is the current directory. NOTE: you will need to generate the C# API client separately.",,
io.swagger.codegen.languages.PythonClientCodegen,packageName,python package name (convention: snake_case).,,
io.swagger.codegen.languages.PythonClientCodegen,projectName,python project name in setup.py (e.g. petstore-api).,,
io.swagger.codegen.languages.PythonClientCodegen,packageVersion,python package version.,,
io.swagger.codegen.languages.PythonClientCodegen,packageUrl,python package URL.,,
io.swagger.codegen.languages.PythonClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.PythonClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.PythonClientCodegen,library,library template (sub-template) to use,,
io.swagger.codegen.languages.Qt5CPPGenerator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.Qt5CPPGenerator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.Qt5CPPGenerator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.Qt5CPPGenerator,cppNamespace,C++ namespace (convention: name::space::for::api).,,
io.swagger.codegen.languages.RClientCodegen,packageName,R package name (convention: lowercase).,,
io.swagger.codegen.languages.RClientCodegen,packageVersion,R package version.,,
io.swagger.codegen.languages.RClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.RestbedCodegen,modelPackage,C++ namespace for models (convention: name.space.model).,,
io.swagger.codegen.languages.RestbedCodegen,apiPackage,C++ namespace for apis (convention: name.space.api).,,
io.swagger.codegen.languages.RestbedCodegen,packageVersion,C++ package version.,,
io.swagger.codegen.languages.RestbedCodegen,declspec,C++ preprocessor to place before the class name for handling dllexport/dllimport.,,
io.swagger.codegen.languages.RestbedCodegen,defaultInclude,"The default include statement that should be placed in all headers for including things like the declspec (convention: #include ""Commons.h"" ",,
io.swagger.codegen.languages.RubyClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.RubyClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.RubyClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.RubyClientCodegen,gemName,gem name (convention: underscore_case).,,
io.swagger.codegen.languages.RubyClientCodegen,moduleName,"top module name (convention: CamelCase, usually corresponding to gem name).",,
io.swagger.codegen.languages.RubyClientCodegen,gemVersion,gem version.,,
io.swagger.codegen.languages.RubyClientCodegen,gemLicense,"gem license. ",,
io.swagger.codegen.languages.RubyClientCodegen,gemRequiredRubyVersion,"gem required Ruby version. ",,
io.swagger.codegen.languages.RubyClientCodegen,gemHomepage,"gem homepage. ",,
io.swagger.codegen.languages.RubyClientCodegen,gemSummary,"gem summary. ",,
io.swagger.codegen.languages.RubyClientCodegen,gemDescription,"gem description. ",,
io.swagger.codegen.languages.RubyClientCodegen,gemAuthor,gem author (only one is supported).,,
io.swagger.codegen.languages.RubyClientCodegen,gemAuthorEmail,gem author email (only one is supported).,,
io.swagger.codegen.languages.RubyClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.RustClientCodegen,packageName,Rust package name (convention: lowercase).,,
io.swagger.codegen.languages.RustClientCodegen,packageVersion,Rust package version.,,
io.swagger.codegen.languages.RustClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.RustServerCodegen,packageName,Rust crate name (convention: snake_case).,,
io.swagger.codegen.languages.RustServerCodegen,packageVersion,Rust crate version.,,
io.swagger.codegen.languages.ScalaClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.ScalaClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.ScalaClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.ScalaClientCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.ScalaClientCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.ScalaClientCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.ScalaClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.ScalaLagomServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.ScalaLagomServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.ScalaLagomServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.ScalaLagomServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.ScalaLagomServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.ScalaLagomServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.ScalaLagomServerCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.ScalatraServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.ScalatraServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.ScalatraServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.ScalatraServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.ScalatraServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.ScalatraServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.ScalazClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.ScalazClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.ScalazClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.ScalazClientCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.ScalazClientCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.ScalazClientCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.ScalazClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.SilexServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.SilexServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.SilexServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.SlimFrameworkServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.SlimFrameworkServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.SlimFrameworkServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.SpringCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.SpringCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.SpringCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.SpringCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.SpringCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.SpringCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.SpringCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.SpringCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.SpringCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.SpringCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.SpringCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.SpringCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.SpringCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.SpringCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.SpringCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.SpringCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.SpringCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.SpringCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.SpringCodegen,title,server title name or client service name,,
io.swagger.codegen.languages.SpringCodegen,configPackage,configuration package for generated code,,
io.swagger.codegen.languages.SpringCodegen,basePackage,base package (invokerPackage) for generated code,,
io.swagger.codegen.languages.SpringCodegen,interfaceOnly,Whether to generate only API interface stubs without the server files.,,
io.swagger.codegen.languages.SpringCodegen,delegatePattern,Whether to generate the server files using the delegate pattern,,
io.swagger.codegen.languages.SpringCodegen,singleContentTypes,Whether to select only one produces/consumes content-type by operation.,,
io.swagger.codegen.languages.SpringCodegen,async,use async Callable controllers,,
io.swagger.codegen.languages.SpringCodegen,responseWrapper,"wrap the responses in given type (Future,Callable,CompletableFuture,ListenableFuture,DeferredResult,HystrixCommand,RxObservable,RxSingle or fully qualified type)",,
io.swagger.codegen.languages.SpringCodegen,useTags,use tags for creating interface and controller classnames,,
io.swagger.codegen.languages.SpringCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.SpringCodegen,implicitHeaders,Use of @ApiImplicitParams for headers.,,
io.swagger.codegen.languages.SpringCodegen,swaggerDocketConfig,Generate Spring Swagger Docket configuration class.,,
io.swagger.codegen.languages.SpringCodegen,useOptional,Use Optional container for optional parameters,,
io.swagger.codegen.languages.SpringCodegen,library,library template (sub-template) to use,,
io.swagger.codegen.languages.StaticDocCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.StaticDocCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.StaticDocCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.StaticDocCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.StaticDocCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.StaticDocCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.StaticDocCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.StaticHtml2Generator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.StaticHtml2Generator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.StaticHtml2Generator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.StaticHtml2Generator,appName,short name of the application,,
io.swagger.codegen.languages.StaticHtml2Generator,appDescription,description of the application,,
io.swagger.codegen.languages.StaticHtml2Generator,infoUrl,a URL where users can get more information about the application,,
io.swagger.codegen.languages.StaticHtml2Generator,infoEmail,an email address to contact for inquiries about the application,,
io.swagger.codegen.languages.StaticHtml2Generator,licenseInfo,a short description of the license,,
io.swagger.codegen.languages.StaticHtml2Generator,licenseUrl,a URL pointing to the full license,,
io.swagger.codegen.languages.StaticHtml2Generator,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.StaticHtml2Generator,phpInvokerPackage,root package for generated php code,,
io.swagger.codegen.languages.StaticHtml2Generator,perlModuleName,root module name for generated perl code,,
io.swagger.codegen.languages.StaticHtml2Generator,pythonPackageName,package name for generated python code,,
io.swagger.codegen.languages.StaticHtml2Generator,packageName,C# package name,,
io.swagger.codegen.languages.StaticHtml2Generator,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.StaticHtml2Generator,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.StaticHtml2Generator,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.StaticHtmlGenerator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.StaticHtmlGenerator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.StaticHtmlGenerator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.StaticHtmlGenerator,appName,short name of the application,,
io.swagger.codegen.languages.StaticHtmlGenerator,appDescription,description of the application,,
io.swagger.codegen.languages.StaticHtmlGenerator,infoUrl,a URL where users can get more information about the application,,
io.swagger.codegen.languages.StaticHtmlGenerator,infoEmail,an email address to contact for inquiries about the application,,
io.swagger.codegen.languages.StaticHtmlGenerator,licenseInfo,a short description of the license,,
io.swagger.codegen.languages.StaticHtmlGenerator,licenseUrl,a URL pointing to the full license,,
io.swagger.codegen.languages.StaticHtmlGenerator,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.StaticHtmlGenerator,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.StaticHtmlGenerator,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.StaticHtmlGenerator,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.SwaggerGenerator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.SwaggerGenerator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.SwaggerGenerator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.SwaggerYamlGenerator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.SwaggerYamlGenerator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.SwaggerYamlGenerator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.SwaggerYamlGenerator,outputFile,output filename,,
io.swagger.codegen.languages.Swift3Codegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.Swift3Codegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.Swift3Codegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.Swift3Codegen,projectName,Project name in Xcode,,
io.swagger.codegen.languages.Swift3Codegen,responseAs,"Optionally use libraries to manage response.  Currently PromiseKit, RxSwift are available.",,
io.swagger.codegen.languages.Swift3Codegen,unwrapRequired,Treat 'required' properties in response as non-optional (which would crash the app if api returns null as opposed to required option specified in json schema,,
io.swagger.codegen.languages.Swift3Codegen,objcCompatible,Add additional properties and methods for Objective-C compatibility (default: false),,
io.swagger.codegen.languages.Swift3Codegen,podSource,Source information used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podVersion,Version used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podAuthors,Authors used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podSocialMediaURL,Social Media URL used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podDocsetURL,Docset URL used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podLicense,License used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podHomepage,Homepage used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podSummary,Summary used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podDescription,Description used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podScreenshots,Screenshots used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,podDocumentationURL,Documentation URL used for Podspec,,
io.swagger.codegen.languages.Swift3Codegen,swiftUseApiNamespace,Flag to make all the API classes inner-class of {{projectName}}API,,
io.swagger.codegen.languages.Swift3Codegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.Swift3Codegen,lenientTypeCast,"Accept and cast values for simple types (string->bool, string->int, int->string)",,
io.swagger.codegen.languages.Swift4Codegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.Swift4Codegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.Swift4Codegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.Swift4Codegen,projectName,Project name in Xcode,,
io.swagger.codegen.languages.Swift4Codegen,responseAs,"Optionally use libraries to manage response.  Currently PromiseKit, RxSwift are available.",,
io.swagger.codegen.languages.Swift4Codegen,unwrapRequired,Treat 'required' properties in response as non-optional (which would crash the app if api returns null as opposed to required option specified in json schema,,
io.swagger.codegen.languages.Swift4Codegen,objcCompatible,Add additional properties and methods for Objective-C compatibility (default: false),,
io.swagger.codegen.languages.Swift4Codegen,podSource,Source information used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podVersion,Version used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podAuthors,Authors used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podSocialMediaURL,Social Media URL used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podDocsetURL,Docset URL used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podLicense,License used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podHomepage,Homepage used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podSummary,Summary used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podDescription,Description used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podScreenshots,Screenshots used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,podDocumentationURL,Documentation URL used for Podspec,,
io.swagger.codegen.languages.Swift4Codegen,swiftUseApiNamespace,Flag to make all the API classes inner-class of {{projectName}}API,,
io.swagger.codegen.languages.Swift4Codegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.Swift4Codegen,lenientTypeCast,"Accept and cast values for simple types (string->bool, string->int, int->string)",,
io.swagger.codegen.languages.SwiftCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.SwiftCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.SwiftCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.SwiftCodegen,projectName,Project name in Xcode,,
io.swagger.codegen.languages.SwiftCodegen,responseAs,"Optionally use libraries to manage response.  Currently PromiseKit, RxSwift are available.",,
io.swagger.codegen.languages.SwiftCodegen,unwrapRequired,Treat 'required' properties in response as non-optional (which would crash the app if api returns null as opposed to required option specified in json schema,,
io.swagger.codegen.languages.SwiftCodegen,podSource,Source information used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podVersion,Version used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podAuthors,Authors used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podSocialMediaURL,Social Media URL used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podDocsetURL,Docset URL used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podLicense,License used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podHomepage,Homepage used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podSummary,Summary used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podDescription,Description used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podScreenshots,Screenshots used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,podDocumentationURL,Documentation URL used for Podspec,,
io.swagger.codegen.languages.SwiftCodegen,swiftUseApiNamespace,Flag to make all the API classes inner-class of {{projectName}}API,,
io.swagger.codegen.languages.SwiftCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.SymfonyServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.SymfonyServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.SymfonyServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.SymfonyServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.SymfonyServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.SymfonyServerCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
io.swagger.codegen.languages.SymfonyServerCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
io.swagger.codegen.languages.SymfonyServerCodegen,packagePath,The main package name for classes. e.g. GeneratedPetstore,,
io.swagger.codegen.languages.SymfonyServerCodegen,srcBasePath,The directory under packagePath to serve as source root.,,
io.swagger.codegen.languages.SymfonyServerCodegen,gitUserId,"Git user ID, e.g. swagger-api.",,
io.swagger.codegen.languages.SymfonyServerCodegen,gitRepoId,"Git repo ID, e.g. swagger-codegen.",,
io.swagger.codegen.languages.SymfonyServerCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
io.swagger.codegen.languages.SymfonyServerCodegen,composerVendorName,The vendor name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. yaypets. IMPORTANT NOTE (2016/03): composerVendorName will be deprecated and replaced by gitUserId in the next swagger-codegen release,,
io.swagger.codegen.languages.SymfonyServerCodegen,bundleName,The name of the Symfony bundle. The template uses {{bundleName}},,
io.swagger.codegen.languages.SymfonyServerCodegen,composerProjectName,The project name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. petstore-client. IMPORTANT NOTE (2016/03): composerProjectName will be deprecated and replaced by gitRepoId in the next swagger-codegen release,,
io.swagger.codegen.languages.SymfonyServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.SymfonyServerCodegen,phpLegacySupport,Should the generated code be compatible with PHP 5.x?,,
io.swagger.codegen.languages.TizenClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.TizenClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.TizenClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,supportsES6,Generate code that conforms to ES6.,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,npmName,The name under which you want to publish generated npm package,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,npmVersion,The version of your npm package,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,withInterfaces,Setting this property to true will generate interfaces next to the default class implementations.,,
io.swagger.codegen.languages.TypeScriptAngularClientCodegen,ngVersion,The version of Angular. Default is '4.3',,
io.swagger.codegen.languages.TypeScriptAngularJsClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.TypeScriptAngularJsClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.TypeScriptAngularJsClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.TypeScriptAngularJsClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.TypeScriptAngularJsClientCodegen,supportsES6,Generate code that conforms to ES6.,,
io.swagger.codegen.languages.TypeScriptAureliaClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
