ClassName,Name,Description,DefaultValue,Required
org.openapitools.codegen.languages.PhpSymfonyServerCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
org.openapitools.codegen.languages.PhpSymfonyServerCodegen,composerVendorName,The vendor name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. yaypets,,
org.openapitools.codegen.languages.PhpSymfonyServerCodegen,bundleName,The name of the Symfony bundle. The template uses {{bundleName}},,
org.openapitools.codegen.languages.PhpSymfonyServerCodegen,composerProjectName,The project name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. petstore-client,,
org.openapitools.codegen.languages.PhpSymfonyServerCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.PhpSymfonyServerCodegen,phpLegacySupport,Should the generated code be compatible with PHP 5.x?,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,packageName,The main package name for classes. e.g. GeneratedPetstore,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,srcBasePath,The directory to serve as source root.,,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,gitUserId,"Git user ID, e.g. openapitools.",,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,gitRepoId,"Git repo ID, e.g. openapi-generator.",,
org.openapitools.codegen.languages.PhpZendExpressivePathHandlerServerCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
org.openapitools.codegen.languages.PowerShellClientCodegen,packageName,Client package name (e.g. org.openapitools.client).,,
org.openapitools.codegen.languages.PowerShellClientCodegen,packageGuid,GUID for PowerShell module (e.g. a27b908d-2a20-467f-bc32-af6f3a654ac5). A random GUID will be generated by default.,,
org.openapitools.codegen.languages.PowerShellClientCodegen,csharpClientPath,"Path to the C# API client generated by OpenAPI Generator, e.g. $ScriptDir\..\csharp\OpenAPIClient where $ScriptDir is the current directory. NOTE: you will need to generate the C# API client separately.",,
org.openapitools.codegen.languages.PythonClientCodegen,packageName,python package name (convention: snake_case).,,
org.openapitools.codegen.languages.PythonClientCodegen,projectName,python project name in setup.py (e.g. petstore-api).,,
org.openapitools.codegen.languages.PythonClientCodegen,packageVersion,python package version.,,
org.openapitools.codegen.languages.PythonClientCodegen,packageUrl,python package URL.,,
org.openapitools.codegen.languages.PythonClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PythonClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.PythonClientCodegen,generateSourceCodeOnly,Specifies that only a library source code is to be generated.,,
org.openapitools.codegen.languages.PythonClientCodegen,library,"library template (sub-template) to use: asyncio, tornado, urllib3",,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,packageName,python package name (convention: snake_case).,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,packageVersion,python package version.,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,controllerPackage,controller package,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,defaultController,default controller,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,supportPython2,support python2,,
org.openapitools.codegen.languages.PythonFlaskConnexionServerCodegen,serverPort,TCP port to listen to in app.run,,
org.openapitools.codegen.languages.RClientCodegen,packageName,R package name (convention: lowercase).,,
org.openapitools.codegen.languages.RClientCodegen,packageVersion,R package version.,,
org.openapitools.codegen.languages.RClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.RubyClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.RubyClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.RubyClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.RubyClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.RubyClientCodegen,gemName,gem name (convention: underscore_case).,,
org.openapitools.codegen.languages.RubyClientCodegen,moduleName,"top module name (convention: CamelCase, usually corresponding to gem name).",,
org.openapitools.codegen.languages.RubyClientCodegen,gemVersion,gem version.,,
org.openapitools.codegen.languages.RubyClientCodegen,gemLicense,"gem license. ",,
org.openapitools.codegen.languages.RubyClientCodegen,gemRequiredRubyVersion,"gem required Ruby version. ",,
org.openapitools.codegen.languages.RubyClientCodegen,gemHomepage,"gem homepage. ",,
org.openapitools.codegen.languages.RubyClientCodegen,gemSummary,"gem summary. ",,
org.openapitools.codegen.languages.RubyClientCodegen,gemDescription,"gem description. ",,
org.openapitools.codegen.languages.RubyClientCodegen,gemAuthor,gem author (only one is supported).,,
org.openapitools.codegen.languages.RubyClientCodegen,gemAuthorEmail,gem author email (only one is supported).,,
org.openapitools.codegen.languages.RubyClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.RubyOnRailsServerCodegen,databaseAdapter,"The adapter for database (e.g. mysql, sqlite). Default: sqlite",,
org.openapitools.codegen.languages.RustClientCodegen,packageName,Rust package name (convention: lowercase).,,
org.openapitools.codegen.languages.RustClientCodegen,packageVersion,Rust package version.,,
org.openapitools.codegen.languages.RustClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.RustClientCodegen,library,library template (sub-template) to use.,,
org.openapitools.codegen.languages.RustServerCodegen,packageName,Rust crate name (convention: snake_case).,,
org.openapitools.codegen.languages.RustServerCodegen,packageVersion,Rust crate version.,,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.ScalaAkkaClientCodegen,mainPackage,"Top-level package name, which defines 'apiPackage', 'modelPackage', 'invokerPackage'",,
org.openapitools.codegen.languages.ScalaGatlingCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.ScalaGatlingCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.ScalaGatlingCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.ScalaGatlingCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.ScalaGatlingCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.ScalaGatlingCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.ScalaGatlingCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.ScalaHttpClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.ScalaLagomServerCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.ScalatraServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.ScalatraServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.ScalatraServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.ScalatraServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.ScalatraServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.ScalatraServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.ScalatraServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.ScalazClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.ScalazClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.ScalazClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.ScalazClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.ScalazClientCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.ScalazClientCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.ScalazClientCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.ScalazClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.SpringCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.SpringCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.SpringCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.SpringCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.SpringCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.SpringCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.SpringCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.SpringCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.SpringCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.SpringCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.SpringCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.SpringCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.SpringCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.SpringCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.SpringCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.SpringCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.SpringCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.SpringCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.SpringCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.SpringCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.SpringCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.SpringCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.SpringCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.SpringCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.SpringCodegen,title,server title name or client service name,,
org.openapitools.codegen.languages.SpringCodegen,configPackage,configuration package for generated code,,
org.openapitools.codegen.languages.SpringCodegen,basePackage,base package (invokerPackage) for generated code,,
org.openapitools.codegen.languages.SpringCodegen,interfaceOnly,Whether to generate only API interface stubs without the server files.,,
org.openapitools.codegen.languages.SpringCodegen,delegatePattern,Whether to generate the server files using the delegate pattern,,
org.openapitools.codegen.languages.SpringCodegen,singleContentTypes,Whether to select only one produces/consumes content-type by operation.,,
org.openapitools.codegen.languages.SpringCodegen,async,use async Callable controllers,,
org.openapitools.codegen.languages.SpringCodegen,reactive,wrap responses in Mono/Flux Reactor types (spring-boot only),,
org.openapitools.codegen.languages.SpringCodegen,responseWrapper,"wrap the responses in given type (Future,Callable,CompletableFuture,ListenableFuture,DeferredResult,HystrixCommand,RxObservable,RxSingle or fully qualified type)",,
org.openapitools.codegen.languages.SpringCodegen,virtualService,Generates the virtual service. For more details refer - https://github.com/elan-venture/virtualan/wiki,,
org.openapitools.codegen.languages.SpringCodegen,useTags,use tags for creating interface and controller classnames,,
org.openapitools.codegen.languages.SpringCodegen,useBeanValidation,Use BeanValidation API annotations,,
org.openapitools.codegen.languages.SpringCodegen,performBeanValidation,Use Bean Validation Impl. to perform BeanValidation,,
org.openapitools.codegen.languages.SpringCodegen,implicitHeaders,Use of @ApiImplicitParams for headers.,,
org.openapitools.codegen.languages.SpringCodegen,swaggerDocketConfig,Generate Spring OpenAPI Docket configuration class.,,
org.openapitools.codegen.languages.SpringCodegen,apiFirst,Generate the API from the OAI spec at server compile time (API first approach),,
org.openapitools.codegen.languages.SpringCodegen,useOptional,Use Optional container for optional parameters,,
org.openapitools.codegen.languages.SpringCodegen,hateoas,Use Spring HATEOAS library to allow adding HATEOAS links,,
org.openapitools.codegen.languages.SpringCodegen,returnSuccessCode,Generated server returns 2xx code,,
org.openapitools.codegen.languages.SpringCodegen,library,library template (sub-template) to use,,
org.openapitools.codegen.languages.StaticDocCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.StaticDocCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.StaticDocCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.StaticDocCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.StaticDocCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.StaticDocCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.StaticDocCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.StaticDocCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.StaticHtml2Generator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.StaticHtml2Generator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.StaticHtml2Generator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.StaticHtml2Generator,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.StaticHtml2Generator,appName,short name of the application,,
org.openapitools.codegen.languages.StaticHtml2Generator,appDescription,description of the application,,
org.openapitools.codegen.languages.StaticHtml2Generator,infoUrl,a URL where users can get more information about the application,,
org.openapitools.codegen.languages.StaticHtml2Generator,infoEmail,an email address to contact for inquiries about the application,,
org.openapitools.codegen.languages.StaticHtml2Generator,licenseInfo,a short description of the license,,
org.openapitools.codegen.languages.StaticHtml2Generator,licenseUrl,a URL pointing to the full license,,
org.openapitools.codegen.languages.StaticHtml2Generator,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.StaticHtml2Generator,phpInvokerPackage,root package for generated php code,,
org.openapitools.codegen.languages.StaticHtml2Generator,perlModuleName,root module name for generated perl code,,
org.openapitools.codegen.languages.StaticHtml2Generator,pythonPackageName,package name for generated python code,,
org.openapitools.codegen.languages.StaticHtml2Generator,packageName,C# package name,,
org.openapitools.codegen.languages.StaticHtml2Generator,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.StaticHtml2Generator,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.StaticHtml2Generator,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.StaticHtmlGenerator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.StaticHtmlGenerator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.StaticHtmlGenerator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.StaticHtmlGenerator,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.StaticHtmlGenerator,appName,short name of the application,,
org.openapitools.codegen.languages.StaticHtmlGenerator,appDescription,description of the application,,
org.openapitools.codegen.languages.StaticHtmlGenerator,infoUrl,a URL where users can get more information about the application,,
org.openapitools.codegen.languages.StaticHtmlGenerator,infoEmail,an email address to contact for inquiries about the application,,
org.openapitools.codegen.languages.StaticHtmlGenerator,licenseInfo,a short description of the license,,
org.openapitools.codegen.languages.StaticHtmlGenerator,licenseUrl,a URL pointing to the full license,,
org.openapitools.codegen.languages.StaticHtmlGenerator,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.StaticHtmlGenerator,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.StaticHtmlGenerator,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.StaticHtmlGenerator,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.Swift3Codegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.Swift3Codegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.Swift3Codegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.Swift3Codegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.Swift3Codegen,projectName,Project name in Xcode,,
org.openapitools.codegen.languages.Swift3Codegen,responseAs,"Optionally use libraries to manage response.  Currently PromiseKit, RxSwift are available.",,
org.openapitools.codegen.languages.Swift3Codegen,unwrapRequired,Treat 'required' properties in response as non-optional (which would crash the app if api returns null as opposed to required option specified in json schema,,
org.openapitools.codegen.languages.Swift3Codegen,objcCompatible,Add additional properties and methods for Objective-C compatibility (default: false),,
org.openapitools.codegen.languages.Swift3Codegen,podSource,Source information used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podVersion,Version used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podAuthors,Authors used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podSocialMediaURL,Social Media URL used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podDocsetURL,Docset URL used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podLicense,License used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podHomepage,Homepage used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podSummary,Summary used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podDescription,Description used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podScreenshots,Screenshots used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,podDocumentationURL,Documentation URL used for Podspec,,
org.openapitools.codegen.languages.Swift3Codegen,swiftUseApiNamespace,Flag to make all the API classes inner-class of {{projectName}}API,,
org.openapitools.codegen.languages.Swift3Codegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.Swift3Codegen,lenientTypeCast,"Accept and cast values for simple types (string->bool, string->int, int->string)",,
org.openapitools.codegen.languages.Swift4Codegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.Swift4Codegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.Swift4Codegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.Swift4Codegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.Swift4Codegen,projectName,Project name in Xcode,,
org.openapitools.codegen.languages.Swift4Codegen,responseAs,"Optionally use libraries to manage response.  Currently PromiseKit, RxSwift are available.",,
org.openapitools.codegen.languages.Swift4Codegen,unwrapRequired,Treat 'required' properties in response as non-optional (which would crash the app if api returns null as opposed to required option specified in json schema,,
org.openapitools.codegen.languages.Swift4Codegen,objcCompatible,Add additional properties and methods for Objective-C compatibility (default: false),,
org.openapitools.codegen.languages.Swift4Codegen,podSource,Source information used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podVersion,Version used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podAuthors,Authors used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podSocialMediaURL,Social Media URL used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podDocsetURL,Docset URL used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podLicense,License used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podHomepage,Homepage used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podSummary,Summary used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podDescription,Description used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podScreenshots,Screenshots used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,podDocumentationURL,Documentation URL used for Podspec,,
org.openapitools.codegen.languages.Swift4Codegen,swiftUseApiNamespace,Flag to make all the API classes inner-class of {{projectName}}API,,
org.openapitools.codegen.languages.Swift4Codegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.Swift4Codegen,lenientTypeCast,"Accept and cast values for simple types (string->bool, string->int, int->string)",,
org.openapitools.codegen.languages.SwiftClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.SwiftClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.SwiftClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.SwiftClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.SwiftClientCodegen,projectName,Project name in Xcode,,
org.openapitools.codegen.languages.SwiftClientCodegen,responseAs,"Optionally use libraries to manage response.  Currently PromiseKit, RxSwift are available.",,
org.openapitools.codegen.languages.SwiftClientCodegen,unwrapRequired,Treat 'required' properties in response as non-optional (which would crash the app if api returns null as opposed to required option specified in json schema,,
org.openapitools.codegen.languages.SwiftClientCodegen,podSource,Source information used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podVersion,Version used for Podspec,,
